Run,Fe_peak,Corr,Evaluated
42788,0.0,11039.6537725248,0
42790,0.0,11039.6537725248,0
42791,0.0,11039.6537725248,0
42792,0.0,11039.6537725248,0
42793,0.0,11039.6537725248,0
42794,0.0,11039.6537725248,0
42795,0.0,11039.6537725248,0
42797,0.0,11039.6537725248,0
42798,0.0,11039.6537725248,0
42799,0.0,11039.6537725248,0
42800,0.0,11039.6537725248,0
42801,0.0,11039.6537725248,0
42802,0.0,11039.6537725248,0
42804,0.0,11039.6537725248,0
42805,0.0,11039.6537725248,0
42806,0.0,11039.6537725248,0
42807,0.0,11039.6537725248,0
42808,0.0,11039.6537725248,0
42809,0.0,11039.6537725248,0
42811,0.0,11039.6537725248,0
42812,0.0,11039.6537725248,0
42813,0.0,11039.6537725248,0
42814,0.0,11039.6537725248,0
42815,0.0,11039.6537725248,0
42816,0.0,11039.6537725248,0
42818,0.0,11039.6537725248,0
42819,0.0,11039.6537725248,0
42820,0.0,11039.6537725248,0
42821,0.0,11039.6537725248,0
42822,0.0,11039.6537725248,0
42823,0.0,11039.6537725248,0
42825,0.0,11039.6537725248,0
42826,0.0,11039.6537725248,0
42827,0.0,11039.6537725248,0
42828,0.0,11039.6537725248,0
42829,0.0,11039.6537725248,0
42830,0.0,11039.6537725248,0
42832,0.0,11039.6537725248,0
42833,0.0,11039.6537725248,0
42834,0.0,11039.6537725248,0
42835,0.0,11039.6537725248,0
42836,0.0,11039.6537725248,0
42837,0.0,11039.6537725248,0
42839,0.0,11039.6537725248,0
42840,0.0,11039.6537725248,0
42841,0.0,11039.6537725248,0
42842,0.0,11039.6537725248,0
42843,0.0,11039.6537725248,0
42844,0.0,11039.6537725248,0
42846,0.0,11039.6537725248,0
42847,0.0,11039.6537725248,0
42848,0.0,11039.6537725248,0
42850,0.0,11039.6537725248,0
42851,0.0,11039.6537725248,0
42852,0.0,11039.6537725248,0
42853,10956.495513185057,10956.495513185057,0
42854,0.0,10956.495513185057,0
42855,0.0,10956.495513185057,0
42856,0.0,10956.495513185057,0
42857,0.0,10956.495513185057,0
42858,1042.546413352475,1042.546413352475,0
42859,0.0,1042.546413352475,0
42860,0.0,1042.546413352475,0
42862,0.0,1042.546413352475,0
42864,0.0,1042.546413352475,0
42865,0.0,1042.546413352475,0
42866,0.0,1042.546413352475,0
42867,0.0,1042.546413352475,0
42868,0.0,1042.546413352475,0
42869,0.0,1042.546413352475,0
42871,0.0,1042.546413352475,0
42872,0.0,1042.546413352475,0
42873,0.0,1042.546413352475,0
42874,0.0,1042.546413352475,0
42876,0.0,1042.546413352475,0
42878,0.0,1042.546413352475,0
42879,0.0,1042.546413352475,0
42880,0.0,1042.546413352475,0
42881,0.0,1042.546413352475,0
42882,0.0,1042.546413352475,0
42883,0.0,1042.546413352475,0
42885,0.0,1042.546413352475,0
42886,0.0,1042.546413352475,0
42887,0.0,1042.546413352475,0
42888,0.0,1042.546413352475,0
42889,0.0,1042.546413352475,0
42890,0.0,1042.546413352475,0
42892,0.0,1042.546413352475,0
42893,0.0,1042.546413352475,0
42894,0.0,1042.546413352475,0
42895,0.0,1042.546413352475,0
42896,0.0,1042.546413352475,0
42897,0.0,1042.546413352475,0
42899,0.0,1042.546413352475,0
42900,0.0,1042.546413352475,0
42901,0.0,1042.546413352475,0
42902,0.0,1042.546413352475,0
42903,0.0,1042.546413352475,0
42904,0.0,1042.546413352475,0
42906,0.0,1042.546413352475,0
42907,0.0,1042.546413352475,0
42908,0.0,1042.546413352475,0
42909,0.0,1042.546413352475,0
42910,0.0,1042.546413352475,0
42911,0.0,1042.546413352475,0
42913,0.0,1042.546413352475,0
42914,0.0,1042.546413352475,0
42915,0.0,1042.546413352475,0
42916,0.0,1042.546413352475,0
42917,0.0,1042.546413352475,0
42918,0.0,1042.546413352475,0
42920,0.0,1042.546413352475,0
42921,0.0,1042.546413352475,0
42922,0.0,1042.546413352475,0
42923,0.0,1042.546413352475,0
42924,0.0,1042.546413352475,0
42925,0.0,1042.546413352475,0
42927,0.0,1042.546413352475,0
42928,0.0,1042.546413352475,0
42929,0.0,1042.546413352475,0
42930,0.0,1042.546413352475,0
42931,0.0,1042.546413352475,0
42932,0.0,1042.546413352475,0
42934,0.0,1042.546413352475,0
42935,0.0,1042.546413352475,0
42936,0.0,1042.546413352475,0
42937,0.0,1042.546413352475,0
42938,0.0,1042.546413352475,0
42939,0.0,1042.546413352475,0
42941,0.0,1042.546413352475,0
42942,0.0,1042.546413352475,0
42943,0.0,1042.546413352475,0
42944,0.0,1042.546413352475,0
42945,0.0,1042.546413352475,0
42946,0.0,1042.546413352475,0
42948,0.0,1042.546413352475,0
42949,0.0,1042.546413352475,0
42950,0.0,1042.546413352475,0
42951,0.0,1042.546413352475,0
42952,0.0,1042.546413352475,0
42953,0.0,1042.546413352475,0
42955,0.0,1042.546413352475,0
42956,0.0,1042.546413352475,0
42957,0.0,1042.546413352475,0
42958,0.0,1042.546413352475,0
42959,0.0,1042.546413352475,0
42960,0.0,1042.546413352475,0
42962,0.0,1042.546413352475,0
42963,0.0,1042.546413352475,0
42964,0.0,1042.546413352475,0
42965,0.0,1042.546413352475,0
42966,0.0,1042.546413352475,0
42967,0.0,1042.546413352475,0
42969,0.0,1042.546413352475,0
42970,0.0,1042.546413352475,0
42971,0.0,1042.546413352475,0
42972,0.0,1042.546413352475,0
42973,0.0,1042.546413352475,0
42974,0.0,1042.546413352475,0
42976,0.0,1042.546413352475,0
42977,0.0,1042.546413352475,0
42978,0.0,1042.546413352475,0
42979,0.0,1042.546413352475,0
42980,0.0,1042.546413352475,0
42981,0.0,1042.546413352475,0
42983,0.0,1042.546413352475,0
42984,0.0,1042.546413352475,0
42986,0.0,1042.546413352475,0
42987,0.0,1042.546413352475,0
42988,0.0,1042.546413352475,0
42989,0.0,1042.546413352475,0
42990,0.0,1042.546413352475,0
42991,0.0,1042.546413352475,0
42992,0.0,1042.546413352475,0
42993,0.0,1042.546413352475,0
42994,0.0,1042.546413352475,0
42995,0.0,1042.546413352475,0
42997,0.0,1042.546413352475,0
42998,0.0,1042.546413352475,0
42999,0.0,1042.546413352475,0
43000,0.0,1042.546413352475,0
43001,0.0,1042.546413352475,0
43002,0.0,1042.546413352475,0
43003,0.0,1042.546413352475,0
43004,0.0,1042.546413352475,0
43005,0.0,1042.546413352475,0
43006,0.0,1042.546413352475,0
43008,0.0,1042.546413352475,0
43009,0.0,1042.546413352475,0
43010,0.0,1042.546413352475,0
43011,0.0,1042.546413352475,0
43012,0.0,1042.546413352475,0
43013,0.0,1042.546413352475,0
43014,0.0,1042.546413352475,0
43015,0.0,1042.546413352475,0
43016,0.0,1042.546413352475,0
43017,0.0,1042.546413352475,0
43019,10160.14687449284,10160.14687449284,0
43020,7933.083732844378,7933.083732844378,0
43021,6076.938556540609,6076.938556540609,0
43022,4530.399671119929,4530.399671119929,0
43023,3284.410909563192,3284.410909563192,0
43024,2321.1850759512386,2321.1850759512386,0
43025,1580.7317968453742,1580.7317968453742,0
43026,480.7037059934274,480.7037059934274,0
43027,790.0463963925985,790.0463963925985,0
43028,-58844.415589235,790.0463963925985,0
43030,0.0,790.0463963925985,0
43031,0.0,790.0463963925985,0
43032,0.0,790.0463963925985,0
43033,0.0,790.0463963925985,0
43034,0.0,790.0463963925985,0
43035,0.0,790.0463963925985,0
43036,0.0,790.0463963925985,0
43037,0.0,790.0463963925985,0
43038,0.0,790.0463963925985,0
43039,0.0,790.0463963925985,0
43041,0.0,790.0463963925985,0
43042,0.0,790.0463963925985,0
43043,0.0,790.0463963925985,0
43044,0.0,790.0463963925985,0
43045,0.0,790.0463963925985,0
43046,0.0,790.0463963925985,0
43047,0.0,790.0463963925985,0
43048,0.0,790.0463963925985,0
43049,0.0,790.0463963925985,0
43050,0.0,790.0463963925985,0
43052,0.0,790.0463963925985,0
43053,0.0,790.0463963925985,0
43054,0.0,790.0463963925985,0
43055,0.0,790.0463963925985,0
43056,0.0,790.0463963925985,0
43057,0.0,790.0463963925985,0
43059,0.0,790.0463963925985,0
43060,0.0,790.0463963925985,0
43061,0.0,790.0463963925985,0
43062,0.0,790.0463963925985,0
43063,0.0,790.0463963925985,0
43064,0.0,790.0463963925985,0
43066,0.0,790.0463963925985,0
43067,0.0,790.0463963925985,0
43068,0.0,790.0463963925985,0
43069,911.5691081636087,911.5691081636087,0
43070,0.0,911.5691081636087,0
43071,0.0,911.5691081636087,0
43073,0.0,911.5691081636087,0
43074,0.0,911.5691081636087,0
43075,0.0,911.5691081636087,0
43076,0.0,911.5691081636087,0
43077,0.0,911.5691081636087,0
43078,0.0,911.5691081636087,0
43080,0.0,911.5691081636087,0
43081,0.0,911.5691081636087,0
43082,0.0,911.5691081636087,0
43083,0.0,911.5691081636087,0
43084,0.0,911.5691081636087,0
43085,0.0,911.5691081636087,0
43087,0.0,911.5691081636087,0
43088,0.0,911.5691081636087,0
43089,0.0,911.5691081636087,0
43090,0.0,911.5691081636087,0
43091,0.0,911.5691081636087,0
43092,0.0,911.5691081636087,0
43094,0.0,911.5691081636087,0
43095,0.0,911.5691081636087,0
43096,0.0,911.5691081636087,0
43097,0.0,911.5691081636087,0
43098,0.0,911.5691081636087,0
43099,0.0,911.5691081636087,0
43101,0.0,911.5691081636087,0
43102,0.0,911.5691081636087,0
43103,0.0,911.5691081636087,0
43104,0.0,911.5691081636087,0
43105,0.0,911.5691081636087,0
43106,0.0,911.5691081636087,0
43108,0.0,911.5691081636087,0
43109,0.0,911.5691081636087,0
43110,0.0,911.5691081636087,0
43111,0.0,911.5691081636087,0
43112,0.0,911.5691081636087,0
43113,0.0,911.5691081636087,0
43115,0.0,911.5691081636087,0
43116,0.0,911.5691081636087,0
43117,0.0,911.5691081636087,0
43118,0.0,911.5691081636087,0
43119,0.0,911.5691081636087,0
43120,0.0,911.5691081636087,0
43122,0.0,911.5691081636087,0
43123,0.0,911.5691081636087,0
43124,0.0,911.5691081636087,0
43125,0.0,911.5691081636087,0
43126,0.0,911.5691081636087,0
43127,0.0,911.5691081636087,0
43129,0.0,911.5691081636087,0
43130,0.0,911.5691081636087,0
43131,0.0,911.5691081636087,0
43132,0.0,911.5691081636087,0
43133,0.0,911.5691081636087,0
43134,0.0,911.5691081636087,0
43136,0.0,911.5691081636087,0
43137,0.0,911.5691081636087,0
43138,0.0,911.5691081636087,0
43139,0.0,911.5691081636087,0
43140,0.0,911.5691081636087,0
43141,0.0,911.5691081636087,0
43143,0.0,911.5691081636087,0
43144,0.0,911.5691081636087,0
43145,0.0,911.5691081636087,0
43146,0.0,911.5691081636087,0
43147,0.0,911.5691081636087,0
43148,0.0,911.5691081636087,0
43150,0.0,911.5691081636087,0
43151,0.0,911.5691081636087,0
43152,0.0,911.5691081636087,0
43153,0.0,911.5691081636087,0
43154,0.0,911.5691081636087,0
43155,0.0,911.5691081636087,0
43157,0.0,911.5691081636087,0
43158,0.0,911.5691081636087,0
43159,0.0,911.5691081636087,0
43160,0.0,911.5691081636087,0
43161,0.0,911.5691081636087,0
43162,0.0,911.5691081636087,0
43164,0.0,911.5691081636087,0
43165,0.0,911.5691081636087,0
43166,0.0,911.5691081636087,0
43167,0.0,911.5691081636087,0
43168,0.0,911.5691081636087,0
43169,0.0,911.5691081636087,0
43171,0.0,911.5691081636087,0
43172,0.0,911.5691081636087,0
43173,0.0,911.5691081636087,0
43174,0.0,911.5691081636087,0
43175,0.0,911.5691081636087,0
43176,0.0,911.5691081636087,0
43178,0.0,911.5691081636087,0
43179,0.0,911.5691081636087,0
43180,0.0,911.5691081636087,0
43181,0.0,911.5691081636087,0
43182,0.0,911.5691081636087,0
43183,0.0,911.5691081636087,0
43185,0.0,911.5691081636087,0
43187,0.0,911.5691081636087,0
43189,0.0,911.5691081636087,0
43191,0.0,911.5691081636087,0
43193,0.0,911.5691081636087,0
43195,0.0,911.5691081636087,0
43197,0.0,911.5691081636087,0
43199,0.0,911.5691081636087,0
43201,0.0,911.5691081636087,0
43203,0.0,911.5691081636087,0
43205,0.0,911.5691081636087,0
43207,0.0,911.5691081636087,0
43209,0.0,911.5691081636087,0
43211,0.0,911.5691081636087,0
43213,0.0,911.5691081636087,0
43215,0.0,911.5691081636087,0
43216,0.0,911.5691081636087,0
43217,0.0,911.5691081636087,0
43219,7909.8470015657385,7909.8470015657385,0
43221,7871.346200723219,7871.346200723219,0
43223,7840.905606802305,7840.905606802305,0
43225,7803.91079276197,7803.91079276197,0
43227,7790.1952213995055,7790.1952213995055,0
43229,7829.1496497420085,7829.1496497420085,0
43231,7782.73115857246,7782.73115857246,0
43233,7743.6617419953955,7743.6617419953955,0
43235,7670.1715336095385,7670.1715336095385,0
43237,7724.63474282313,7724.63474282313,0
43239,7599.840773367351,7599.840773367351,0
43241,7581.08829480635,7581.08829480635,0
43243,7647.74402335472,7647.74402335472,0
43245,7578.873465945518,7578.873465945518,0
43247,7544.117346881812,7544.117346881812,0
43249,7406.29636256984,7406.29636256984,0
43251,7385.964913398924,7385.964913398924,0
43253,7371.781172503797,7371.781172503797,0
43255,0.0,7371.781172503797,0
43256,0.0,7371.781172503797,0
43257,0.0,7371.781172503797,0
43258,7492.740960738183,7492.740960738183,0
43259,0.0,7492.740960738183,0
43260,0.0,7492.740960738183,0
43262,7704.011762339251,7704.011762339251,0
43264,7533.458157483005,7533.458157483005,0
43266,7645.793456659859,7645.793456659859,0
43268,7569.398613083882,7569.398613083882,0
43270,7487.951467458881,7487.951467458881,0
43272,7483.4275838313015,7483.4275838313015,0
43274,7531.6719918132,7531.6719918132,0
43276,7435.379632770649,7435.379632770649,0
43278,7413.527168574856,7413.527168574856,0
43280,7326.350262330774,7326.350262330774,0
43282,7294.333463407754,7294.333463407754,0
43284,7277.005154673909,7277.005154673909,0
43286,7254.306896711862,7254.306896711862,0
43288,7279.375001516695,7279.375001516695,0
43290,7180.326325234762,7180.326325234762,0
43292,7190.858823761584,7190.858823761584,0
43294,7284.978623676275,7284.978623676275,0
43296,7140.006554761855,7140.006554761855,0
43298,7087.575851482871,7087.575851482871,0
43300,7184.638176670063,7184.638176670063,0
43302,7213.846628969155,7213.846628969155,0
43304,7071.129129115425,7071.129129115425,0
43306,7093.223912882166,7093.223912882166,0
43308,7133.232352744073,7133.232352744073,0
43310,0.0,7133.232352744073,0
43311,0.0,7133.232352744073,0
43312,0.0,7133.232352744073,0
43313,6879.359985276992,6879.359985276992,0
43314,0.0,6879.359985276992,0
43315,0.0,6879.359985276992,0
43317,8566.844295071494,8566.844295071494,0
43319,8996.745245065507,8996.745245065507,0
43321,9222.90990596568,9222.90990596568,0
43323,9649.840938058784,9649.840938058784,0
43325,9754.438051038376,9754.438051038376,0
43327,9863.774328909452,9863.774328909452,0
43329,10015.14915356243,10015.14915356243,0
43331,10214.654746421858,10214.654746421858,0
43333,10275.454711353299,10275.454711353299,0
43335,10225.486841992557,10225.486841992557,0
43337,10514.83480709662,10514.83480709662,0
43339,10591.856805821817,10591.856805821817,0
43341,10696.434483910489,10696.434483910489,0
43343,10842.797298960071,10842.797298960071,0
43345,10807.393114146143,10807.393114146143,0
43347,10801.29917858572,10801.29917858572,0
43349,10887.72658075202,10887.72658075202,0
43351,11073.945002464105,11073.945002464105,0
43353,11236.285276247654,11236.285276247654,0
43355,10880.91820101269,10880.91820101269,0
43357,10842.590070105856,10842.590070105856,0
43359,10996.514516121553,10996.514516121553,0
43361,11083.642298747136,11083.642298747136,0
43363,10860.46309019908,10860.46309019908,0
43365,0.0,10860.46309019908,0
43366,0.0,10860.46309019908,0
43367,0.0,10860.46309019908,0
43368,10811.926651656506,10811.926651656506,0
43369,0.0,10811.926651656506,0
43370,0.0,10811.926651656506,0
43372,11226.930111968497,11226.930111968497,0
43374,11177.2772517489,11177.2772517489,0
43376,11331.086050680662,11331.086050680662,0
43378,11219.428957622542,11219.428957622542,0
43380,11261.372922864804,11261.372922864804,0
43382,11349.980653383996,11349.980653383996,0
43384,11044.587871871166,11044.587871871166,0
43386,11122.642924314887,11122.642924314887,0
43388,10968.222889369014,10968.222889369014,0
43390,10908.17415850501,10908.17415850501,0
43392,11165.592560021123,11165.592560021123,0
43394,11009.285676655632,11009.285676655632,0
43396,10844.191204737672,10844.191204737672,0
43398,10848.273479044305,10848.273479044305,0
43400,10951.352036395841,10951.352036395841,0
43402,10803.476215304794,10803.476215304794,0
43404,10869.508507220035,10869.508507220035,0
43406,10821.407933732982,10821.407933732982,0
43408,10733.545156065778,10733.545156065778,0
43410,10789.904229569345,10789.904229569345,0
43412,10843.393739528166,10843.393739528166,0
43414,10549.354572511562,10549.354572511562,0
43416,0.0,10549.354572511562,0
43417,0.0,10549.354572511562,0
43418,0.0,10549.354572511562,0
43419,10379.229040486643,10379.229040486643,0
43420,0.0,10379.229040486643,0
43421,0.0,10379.229040486643,0
43423,10661.80674053506,10661.80674053506,0
43425,10829.02075107427,10829.02075107427,0
43427,10625.004744149748,10625.004744149748,0
43429,10691.168742582935,10691.168742582935,0
43431,10694.922060884444,10694.922060884444,0
43433,10871.50851287292,10871.50851287292,0
43435,10773.345873385026,10773.345873385026,0
43437,10766.25774789985,10766.25774789985,0
43439,10956.803094584902,10956.803094584902,0
43441,10770.94814780592,10770.94814780592,0
43443,11080.915125419575,11080.915125419575,0
43445,10903.360210044755,10903.360210044755,0
43447,10746.265028889467,10746.265028889467,0
43449,10858.547453756024,10858.547453756024,0
43451,10814.529877939718,10814.529877939718,0
43453,10934.963410835146,10934.963410835146,0
43455,10981.932046028218,10981.932046028218,0
43457,10921.297685516109,10921.297685516109,0
43459,10762.449583176016,10762.449583176016,0
43461,10932.399005563697,10932.399005563697,0
43463,10643.2169919547,10643.2169919547,0
43465,0.0,10643.2169919547,0
43466,0.0,10643.2169919547,0
43467,0.0,10643.2169919547,0
43468,10687.051003652432,10687.051003652432,0
43469,0.0,10687.051003652432,0
43470,0.0,10687.051003652432,0
43472,10803.82182403698,10803.82182403698,0
43474,10737.197798891468,10737.197798891468,0
43476,10537.11354808658,10537.11354808658,0
43478,10681.965204289987,10681.965204289987,0
43480,10593.145193216264,10593.145193216264,0
43482,10590.259428238167,10590.259428238167,0
43484,10538.194610219804,10538.194610219804,0
43486,10461.471252635,10461.471252635,0
43488,0.0,10461.471252635,0
43489,0.0,10461.471252635,0
43490,0.0,10461.471252635,0
43491,10518.529832480395,10518.529832480395,0
43492,10298.457316012642,10298.457316012642,0
43493,0.0,10298.457316012642,0
43494,0.0,10298.457316012642,0
43496,0.0,10298.457316012642,0
43497,0.0,10298.457316012642,0
43498,0.0,10298.457316012642,0
43499,8308.022518703165,8308.022518703165,0
43500,0.0,8308.022518703165,0
43501,0.0,8308.022518703165,0
43503,0.0,8308.022518703165,0
43504,0.0,8308.022518703165,0
43505,0.0,8308.022518703165,0
43506,8465.989578405395,8465.989578405395,0
43507,0.0,8465.989578405395,0
43508,0.0,8465.989578405395,0
43510,0.0,8465.989578405395,0
43511,0.0,8465.989578405395,0
43512,0.0,8465.989578405395,0
43513,8099.297347781797,8099.297347781797,0
43514,0.0,8099.297347781797,0
43515,0.0,8099.297347781797,0
43517,0.0,8099.297347781797,0
43518,0.0,8099.297347781797,0
43519,0.0,8099.297347781797,0
43520,7710.204631157955,7710.204631157955,0
43521,0.0,7710.204631157955,0
43522,0.0,7710.204631157955,0
43524,0.0,7710.204631157955,0
43525,0.0,7710.204631157955,0
43526,0.0,7710.204631157955,0
43527,8010.4039953303345,8010.4039953303345,0
43528,0.0,8010.4039953303345,0
43529,0.0,8010.4039953303345,0
43531,0.0,8010.4039953303345,0
43532,0.0,8010.4039953303345,0
43533,0.0,8010.4039953303345,0
43534,8314.047877957988,8314.047877957988,0
43535,0.0,8314.047877957988,0
43536,0.0,8314.047877957988,0
43538,8311.661961585949,8311.661961585949,0
43540,8264.390717830618,8264.390717830618,0
43542,8388.692783319026,8388.692783319026,0
43544,8260.520867135967,8260.520867135967,0
43546,8157.088150517837,8157.088150517837,0
43548,8257.956948356641,8257.956948356641,0
43550,8158.302240523043,8158.302240523043,0
43552,8022.836204135194,8022.836204135194,0
43554,7907.092309463142,7907.092309463142,0
43556,7918.2650154184175,7918.2650154184175,0
43558,7813.202597832182,7813.202597832182,0
43560,7972.793801825528,7972.793801825528,0
43562,7812.1367621675745,7812.1367621675745,0
43564,7952.810243130817,7952.810243130817,0
43566,7998.569444294154,7998.569444294154,0
43568,7888.326262376236,7888.326262376236,0
43570,7922.8196723913725,7922.8196723913725,0
43572,7936.559180066877,7936.559180066877,0
43574,7900.697521657498,7900.697521657498,0
43576,7867.170380237637,7867.170380237637,0
43578,7825.379461146752,7825.379461146752,0
43580,7778.3524442808175,7778.3524442808175,0
43582,7701.466411601221,7701.466411601221,0
43584,7760.635237206854,7760.635237206854,0
43586,7758.813447939806,7758.813447939806,0
43588,7733.472336107636,7733.472336107636,0
43590,7878.839335012681,7878.839335012681,0
43592,7799.350983277443,7799.350983277443,0
43594,7864.163718808963,7864.163718808963,0
43596,7815.290318938656,7815.290318938656,0
43598,7718.073256429063,7718.073256429063,0
43600,7634.909424964246,7634.909424964246,0
43602,7698.196601732233,7698.196601732233,0
43604,7735.191212581159,7735.191212581159,0
43606,7678.446743780473,7678.446743780473,0
43608,7782.969123629619,7782.969123629619,0
43610,7759.360567424998,7759.360567424998,0
43612,7829.003674399214,7829.003674399214,0
43614,7623.9836003564205,7623.9836003564205,0
43616,7629.371430753454,7629.371430753454,0
43618,7660.277156508817,7660.277156508817,0
43620,7721.356508808645,7721.356508808645,0
43622,7673.500255612421,7673.500255612421,0
43624,7606.3072821220985,7606.3072821220985,0
43626,7736.86643028335,7736.86643028335,0
43628,7737.7762697565695,7737.7762697565695,0
43630,7529.212980642241,7529.212980642241,0
43632,7613.7153145996335,7613.7153145996335,0
43634,7655.660183132342,7655.660183132342,0
43636,0.0,7655.660183132342,0
43637,0.0,7655.660183132342,0
43638,0.0,7655.660183132342,0
43639,7550.461164300231,7550.461164300231,0
43640,0.0,7550.461164300231,0
43641,0.0,7550.461164300231,0
43643,7766.301277652252,7766.301277652252,0
43645,7738.479693789162,7738.479693789162,0
43647,7735.454075571641,7735.454075571641,0
43649,7719.652614337218,7719.652614337218,0
43651,7610.805959848068,7610.805959848068,0
43653,7706.857380629151,7706.857380629151,0
43655,7778.673576221483,7778.673576221483,0
43657,7733.0006105195,7733.0006105195,0
43659,7722.641228328856,7722.641228328856,0
43661,7483.662555699654,7483.662555699654,0
43663,7735.132008453301,7735.132008453301,0
43665,7745.173518926188,7745.173518926188,0
43667,7827.725195769724,7827.725195769724,0
43669,7733.259482634599,7733.259482634599,0
43671,7794.408271421203,7794.408271421203,0
43673,7788.6186866471435,7788.6186866471435,0
43675,7807.141005003401,7807.141005003401,0
43677,7686.623036392459,7686.623036392459,0
43679,7743.942464571333,7743.942464571333,0
43681,7952.734904886363,7952.734904886363,0
43683,7929.47292446639,7929.47292446639,0
43685,7935.558820343086,7935.558820343086,0
43687,7807.909804018029,7807.909804018029,0
43689,7841.680568286809,7841.680568286809,0
43691,7880.1342442088235,7880.1342442088235,0
43693,8086.7872965247925,8086.7872965247925,0
43695,8023.022899458099,8023.022899458099,0
43697,7986.247607262238,7986.247607262238,0
43699,7977.991106800899,7977.991106800899,0
43701,8028.885432274445,8028.885432274445,0
43703,8051.567077437671,8051.567077437671,0
43705,8187.793725494334,8187.793725494334,0
43707,8252.15327748309,8252.15327748309,0
43709,8263.614558622185,8263.614558622185,0
43711,8386.360795708822,8386.360795708822,0
43713,8595.906916651842,8595.906916651842,0
43715,8683.123821880168,8683.123821880168,0
43717,8877.022629529356,8877.022629529356,0
43719,8796.901328491991,8796.901328491991,0
43721,9054.896441718747,9054.896441718747,0
43723,8889.567745282227,8889.567745282227,0
43725,9105.905881441102,9105.905881441102,0
43727,9064.895744092111,9064.895744092111,0
43729,9081.426184275308,9081.426184275308,0
43731,9281.828565133044,9281.828565133044,0
43733,0.0,9281.828565133044,0
43734,0.0,9281.828565133044,0
43735,0.0,9281.828565133044,0
43736,9199.015512084257,9199.015512084257,0
43737,0.0,9199.015512084257,0
43738,0.0,9199.015512084257,0
43740,9320.966507125655,9320.966507125655,0
43742,9527.734210328324,9527.734210328324,0
43744,9538.937859641708,9538.937859641708,0
43746,9585.164127222884,9585.164127222884,0
43748,9590.762132986907,9590.762132986907,0
43750,9534.785109408831,9534.785109408831,0
43752,9526.29940308831,9526.29940308831,0
43754,9690.857561631494,9690.857561631494,0
43756,9748.999681753709,9748.999681753709,0
43758,9828.382373618771,9828.382373618771,0
43760,9755.945351161065,9755.945351161065,0
43762,9987.555510898945,9987.555510898945,0
43764,9955.724447056858,9955.724447056858,0
43766,9978.663640052571,9978.663640052571,0
43768,10070.712151272688,10070.712151272688,0
43770,9983.58612666677,9983.58612666677,0
43772,10045.221196203724,10045.221196203724,0
43774,10094.211423343557,10094.211423343557,0
43776,10179.95601780866,10179.95601780866,0
43778,10219.631077941778,10219.631077941778,0
43780,10352.80946092537,10352.80946092537,0
43782,10432.78713740202,10432.78713740202,0
43784,10297.469078734086,10297.469078734086,0
43786,10423.799758148862,10423.799758148862,0
43788,10572.044797787008,10572.044797787008,0
43790,10421.880690239836,10421.880690239836,0
43792,10444.587067210097,10444.587067210097,0
43794,10443.475542661972,10443.475542661972,0
43796,10565.10846562621,10565.10846562621,0
43798,10671.264991537382,10671.264991537382,0
43800,10580.206325608206,10580.206325608206,0
43802,10703.064896650018,10703.064896650018,0
43804,10525.25399889869,10525.25399889869,0
43806,10698.253251032751,10698.253251032751,0
43808,10842.968926431617,10842.968926431617,0
43810,10946.885067398942,10946.885067398942,0
43812,10879.671567849364,10879.671567849364,0
43814,11147.957422708074,11147.957422708074,0
43816,10876.122494750653,10876.122494750653,0
43818,10886.427312246591,10886.427312246591,0
43820,11034.057103547742,11034.057103547742,0
43822,11166.97965713173,11166.97965713173,0
43824,11217.07222452333,11217.07222452333,0
43826,11254.504720502458,11254.504720502458,0
43828,11244.402218130186,11244.402218130186,0
43830,11386.750456966663,11386.750456966663,0
43832,11423.39453409383,11423.39453409383,0
43834,11380.893547473066,11380.893547473066,0
43836,11393.86824638051,11393.86824638051,0
43838,11467.500574789328,11467.500574789328,0
43840,11485.86667435858,11485.86667435858,0
43842,11541.044554470578,11541.044554470578,0
43844,11500.946828139522,11500.946828139522,0
43846,11651.46278310498,11651.46278310498,0
43848,11734.51048143897,11734.51048143897,0
43850,0.0,11734.51048143897,0
43851,0.0,11734.51048143897,0
43852,0.0,11734.51048143897,0
43853,11636.13680907592,11636.13680907592,0
43854,0.0,11636.13680907592,0
43855,0.0,11636.13680907592,0
43857,11834.97495440476,11834.97495440476,0
43859,11826.23862285901,11826.23862285901,0
43861,11929.804165803727,11929.804165803727,0
43863,11808.915528130054,11808.915528130054,0
43865,11618.76362182568,11618.76362182568,0
43867,11815.137906207417,11815.137906207417,0
43869,11998.1809052159,11998.1809052159,0
43871,11988.293597154649,11988.293597154649,0
43873,12257.901673467915,12257.901673467915,0
43875,12096.811562880928,12096.811562880928,0
43877,12418.44085136987,12418.44085136987,0
43879,12306.168666920164,12306.168666920164,0
43881,12313.43532934192,12313.43532934192,0
43883,12169.511078828791,12169.511078828791,0
43885,12404.273797813565,12404.273797813565,0
43887,0.0,12404.273797813565,0
43888,0.0,12404.273797813565,0
43889,0.0,12404.273797813565,0
43890,0.0,12404.273797813565,0
43891,0.0,12404.273797813565,0
43892,0.0,12404.273797813565,0
43894,0.0,12404.273797813565,0
43895,0.0,12404.273797813565,0
43896,0.0,12404.273797813565,0
43897,0.0,12404.273797813565,0
43898,0.0,12404.273797813565,0
43899,0.0,12404.273797813565,0
43901,0.0,12404.273797813565,0
43902,0.0,12404.273797813565,0
43903,0.0,12404.273797813565,0
43904,0.0,12404.273797813565,0
